age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
1.0,1.0,0.0,0.0,2.238959544690792,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,-2.27,0.18
0.0,0.0,1.0,0.0,2.2388498514984483,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,-1.0,-3.0
1.0,0.0,0.0,0.0,2.23853144707058,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,-2.0
1.0,1.0,1.0,2.0,2.238227931458729,4.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,-4.0,0.0
0.0,0.0,0.0,2.0,2.2367196249988512,5.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
1.0,1.0,0.0,0.0,2.236670169235526,6.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,-4.0,1.0
1.0,1.0,0.0,1.0,2.2365399867506763,7.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,-1.0
0.0,1.0,1.0,1.0,2.2365340726048406,8.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,-4.0,0.0
0.0,0.0,0.0,2.0,2.236503607451968,9.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,-1.0,-2.0
1.0,0.0,1.0,2.0,2.2354789045249124,10.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,-2.0
0.0,0.0,1.0,1.0,2.2343713319007388,11.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,2.234232130967437,12.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,-3.0,1.0
1.0,1.0,1.0,2.0,2.2338672135978443,13.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,-1.0,-1.0
1.0,1.0,0.0,2.0,2.2337787996153327,14.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,-2.0,-1.0
0.0,0.0,1.0,2.0,2.233316239343123,15.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,2.0,2.233021175906926,16.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,-2.0,-1.0
1.0,0.0,1.0,2.0,2.232789885411016,17.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,-2.0,1.0
1.0,0.0,0.0,2.0,2.232062776008976,18.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-3.0,-1.0
0.0,0.0,1.0,1.0,2.2318943034158383,19.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,-3.0,-1.0
1.0,0.0,1.0,0.0,2.2316501644602984,20.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,-4.0,-2.0
1.0,0.0,1.0,0.0,2.2316379302798373,21.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,-4.0,-2.0
1.0,1.0,0.0,0.0,2.230522462108816,22.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.2301155220565407,23.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0
0.0,0.0,1.0,1.0,2.2300613335991044,24.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,-1.0,-2.0
1.0,0.0,1.0,2.0,2.2292971916289748,25.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
1.0,0.0,0.0,1.0,2.22774841726806,26.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0
1.0,0.0,1.0,1.0,2.227440340516476,27.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,-1.0,0.0
0.0,0.0,1.0,0.0,2.2270188875938084,28.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-2.0
1.0,0.0,1.0,1.0,2.22641675320747,29.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,-1.0,-1.0
1.0,0.0,1.0,2.0,2.2263152897680785,30.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,-2.0,-2.0
1.0,1.0,1.0,0.0,2.226046050538281,31.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,1.0,2.0,2.225753051246294,32.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,-3.0,-3.0
1.0,1.0,0.0,1.0,2.225700097112445,33.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,-4.0,-3.0
1.0,1.0,1.0,1.0,2.225425342531974,34.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,-3.0,1.0
1.0,0.0,0.0,0.0,2.2254225059321,35.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,-3.0
1.0,1.0,0.0,0.0,2.22512827920998,36.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,-4.0,0.0
1.0,1.0,0.0,2.0,2.224931069681711,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,-1.0
0.0,1.0,1.0,1.0,2.2240420287860285,38.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,-4.0,-1.0
1.0,1.0,1.0,2.0,2.2235096005371067,39.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,2.2230562185566654,40.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,-4.0,-2.0
1.0,0.0,1.0,2.0,2.2229303969578127,41.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,-1.0,1.0
1.0,0.0,0.0,1.0,2.2229239096574984,42.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0
1.0,1.0,1.0,2.0,2.222828383090328,43.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,-1.0,1.0
0.0,0.0,0.0,0.0,2.222821122554952,44.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,-4.0,0.0
0.0,1.0,0.0,0.0,2.2226074251528196,45.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,-2.0
1.0,0.0,1.0,1.0,2.2222883965659888,46.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,-3.0
0.0,1.0,1.0,2.0,2.2218282214004943,47.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,-1.0,-3.0
1.0,0.0,0.0,0.0,2.221342674233751,48.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,-4.0,0.0
1.0,0.0,0.0,0.0,2.2212728870198064,49.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,2.2211326924302197,50.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,-4.0,-2.0
0.0,1.0,0.0,1.0,2.2205059466958845,51.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,-1.0,0.0
1.0,1.0,1.0,2.0,2.2202758466820454,52.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,-2.0,-3.0
0.0,0.0,1.0,1.0,2.2192585745099924,53.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,-1.0,0.0
1.0,0.0,0.0,1.0,2.218460095578015,54.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,-1.0
1.0,0.0,1.0,1.0,2.2178618159745658,55.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,-4.0,0.0
1.0,0.0,0.0,1.0,2.217581620739964,56.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,-3.0,-1.0
0.0,1.0,1.0,1.0,2.217019121694369,57.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,-4.0,-3.0
1.0,1.0,0.0,1.0,2.21634744131142,58.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,-1.0,-1.0
0.0,1.0,1.0,1.0,2.2161053920073344,59.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.0,-3.0
0.0,0.0,0.0,1.0,2.2159561638171716,60.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,-3.0
1.0,1.0,1.0,1.0,2.215703267478418,61.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,-3.0,-1.0
